Ch1_X	Ch1_Y	Ch1_Z	Ch1_phi	Ch1_theta	Ch1_RMS	Ch1_Extra	Ch2_X	Ch2_Y	Ch2_Z	Ch2_phi	Ch2_theta	Ch2_RMS	Ch2_Extra	Ch3_X	Ch3_Y	Ch3_Z	Ch3_phi	Ch3_theta	Ch3_RMS	Ch3_Extra	Ch4_X	Ch4_Y	Ch4_Z	Ch4_phi	Ch4_theta	Ch4_RMS	Ch4_Extra	Ch5_X	Ch5_Y	Ch5_Z	Ch5_phi	Ch5_theta	Ch5_RMS	Ch5_Extra	Ch6_X	Ch6_Y	Ch6_Z	Ch6_phi	Ch6_theta	Ch6_RMS	Ch6_Extra	Ch7_X	Ch7_Y	Ch7_Z	Ch7_phi	Ch7_theta	Ch7_RMS	Ch7_Extra	Ch8_X	Ch8_Y	Ch8_Z	Ch8_phi	Ch8_theta	Ch8_RMS	Ch8_Extra	Ch9_X	Ch9_Y	Ch9_Z	Ch9_phi	Ch9_theta	Ch9_RMS	Ch9_Extra	Ch10_X	Ch10_Y	Ch10_Z	Ch10_phi	Ch10_theta	Ch10_RMS	Ch10_Extra	Ch11_X	Ch11_Y	Ch11_Z	Ch11_phi	Ch11_theta	Ch11_RMS	Ch11_Extra	Ch12_X	Ch12_Y	Ch12_Z	Ch12_phi	Ch12_theta	Ch12_RMS	Ch12_Extra	Ch13_X	Ch13_Y	Ch13_Z	Ch13_phi	Ch13_theta	Ch13_RMS	Ch13_Extra	Ch14_X	Ch14_Y	Ch14_Z	Ch14_phi	Ch14_theta	Ch14_RMS	Ch14_Extra	Ch15_X	Ch15_Y	Ch15_Z	Ch15_phi	Ch15_theta	Ch15_RMS	Ch15_Extra	Ch16_X	Ch16_Y	Ch16_Z	Ch16_phi	Ch16_theta	Ch16_RMS	Ch16_Extra
91.72	-10.05	-82.33	-80.30	73.28	3.31	0.00	124.66	-7.76	33.75	-179.61	26.13	3.84	0.00	12.40	66.50	-9.80	-170.57	-5.71	6.75	0.00	-1.22	-56.84	-7.73	-23.87	17.64	7.34	0.00	121.84	-12.13	-12.71	-43.98	-46.72	5.82	0.00	117.27	-9.86	-41.83	-176.94	9.34	4.36	0.00	347.72	-143.77	-725.36	-173.26	-19.41	67.77	0.00	87.91	10.68	-20.31	69.19	-46.52	5.50	0.00	101.47	-8.51	-27.22	11.60	-18.90	4.30	0.00	86.86	-4.63	-19.00	128.00	20.67	3.56	0.00	-261.58	136.17	-352.61	-165.19	-35.29	12947.07	0.00	77.61	14.53	-18.88	107.95	-6.14	4.58	0.00	77.56	-27.92	-13.81	101.43	0.30	5.30	0.00	72.11	272.77	-755.50	-33.34	-7.35	63.44	0.00	406.62	-57.59	-663.25	112.93	6.20	61.14	0.00	108.97	-4.97	-44.26	-29.48	43.66	3.15	0.00
91.70	-10.02	-82.29	-80.35	73.28	3.24	0.00	124.66	-7.76	33.75	-179.62	26.13	3.73	0.00	12.40	66.51	-9.81	-170.55	-5.70	6.70	0.00	-1.22	-56.84	-7.73	-23.87	17.65	6.97	0.00	121.86	-12.16	-12.80	-44.07	-46.80	6.00	0.00	117.24	-9.86	-41.81	-176.96	9.18	4.55	0.00	347.91	-143.77	-725.28	-173.25	-19.42	50.74	0.00	87.87	10.72	-20.29	69.12	-46.58	5.99	0.00	101.43	-8.49	-27.19	11.74	-18.97	4.35	0.00	86.79	-4.61	-19.03	128.07	20.71	3.37	0.00	-261.50	136.13	-352.68	-165.18	-35.30	12599.62	0.00	77.54	14.54	-18.87	107.97	-6.21	4.42	0.00	77.49	-27.93	-13.82	101.58	0.18	5.20	0.00	72.27	272.75	-755.51	-33.34	-7.33	56.57	0.00	406.79	-57.58	-663.18	112.93	6.19	36.15	0.00	108.99	-4.92	-44.23	-29.48	43.61	3.03	0.00
91.68	-9.98	-82.24	-80.43	73.28	3.23	0.00	124.66	-7.76	33.75	-179.62	26.14	4.05	0.00	12.40	66.51	-9.81	-170.53	-5.69	6.76	0.00	-1.22	-56.83	-7.74	-23.87	17.66	7.15	0.00	121.87	-12.17	-12.88	-44.14	-46.87	5.92	0.00	117.27	-9.85	-41.75	-176.97	9.00	4.29	0.00	348.11	-143.75	-725.21	-173.24	-19.44	28.87	0.00	87.84	10.76	-20.25	69.05	-46.87	6.09	0.00	101.37	-8.47	-27.14	11.90	-19.07	4.08	0.00	86.73	-4.59	-19.02	128.15	20.68	3.49	0.00	-261.41	136.09	-352.75	-165.17	-35.31	12295.35	0.00	77.48	14.56	-18.84	108.05	-6.35	4.46	0.00	77.44	-27.94	-13.81	101.76	0.08	5.22	0.00	72.43	272.73	-755.52	-33.33	-7.32	47.11	0.00	406.97	-57.56	-663.09	112.94	6.19	30.56	0.00	109.01	-4.87	-44.18	-29.47	43.58	3.32	0.00
91.69	-9.96	-82.18	-80.56	73.28	3.39	0.00	124.66	-7.77	33.75	-179.62	26.14	3.85	0.00	12.40	66.51	-9.81	-170.52	-5.68	6.77	0.00	-1.22	-56.83	-7.75	-23.86	17.68	7.35	0.00	121.88	-12.16	-12.95	-44.18	-46.93	5.91	0.00	117.32	-9.82	-41.66	-176.98	8.82	4.42	0.00	348.32	-143.73	-725.14	-173.23	-19.45	51.29	0.00	87.82	10.81	-20.19	68.99	-47.44	5.80	0.00	101.32	-8.45	-27.05	12.05	-19.16	4.25	0.00	86.67	-4.56	-18.97	128.28	20.56	3.59	0.00	-261.32	136.06	-352.83	-165.16	-35.32	12153.52	0.00	77.44	14.58	-18.81	108.17	-6.56	4.59	0.00	77.40	-27.96	-13.79	101.95	-0.01	5.48	0.00	72.60	272.72	-755.52	-33.32	-7.31	42.36	0.00	407.15	-57.52	-663.01	112.95	6.18	55.30	0.00	109.02	-4.83	-44.11	-29.45	43.56	3.13	0.00
91.73	-9.95	-82.12	-80.74	73.29	3.48	0.00	124.66	-7.77	33.75	-179.63	26.14	3.62	0.00	12.40	66.51	-9.81	-170.50	-5.68	6.73	0.00	-1.22	-56.83	-7.76	-23.84	17.71	6.98	0.00	121.88	-12.15	-13.00	-44.18	-46.98	6.13	0.00	117.35	-9.80	-41.58	-176.97	8.67	4.32	0.00	348.53	-143.69	-725.07	-173.23	-19.46	64.85	0.00	87.80	10.87	-20.10	68.93	-48.13	5.73	0.00	101.30	-8.41	-26.91	12.17	-19.26	4.11	0.00	86.64	-4.52	-18.88	128.46	20.34	3.45	0.00	-261.23	136.03	-352.90	-165.15	-35.34	11941.30	0.00	77.41	14.61	-18.78	108.35	-6.79	4.79	0.00	77.38	-27.99	-13.76	102.12	-0.07	5.59	0.00	72.77	272.73	-755.51	-33.31	-7.30	43.28	0.00	407.34	-57.48	-662.93	112.95	6.17	59.59	0.00	109.04	-4.80	-44.03	-29.44	43.56	3.26	0.00
91.82	-9.95	-82.07	-80.97	73.31	3.31	0.00	124.66	-7.78	33.74	-179.63	26.13	4.04	0.00	12.40	66.51	-9.81	-170.49	-5.68	6.77	0.00	-1.22	-56.82	-7.77	-23.82	17.74	7.20	0.00	121.89	-12.14	-13.03	-44.16	-47.00	5.88	0.00	117.35	-9.79	-41.50	-176.96	8.55	4.13	0.00	348.74	-143.65	-725.00	-173.22	-19.48	34.32	0.00	87.81	10.92	-19.97	68.85	-48.79	6.04	0.00	101.33	-8.37	-26.74	12.27	-19.44	4.06	0.00	86.64	-4.49	-18.77	128.69	20.03	3.73	0.00	-261.13	136.01	-352.97	-165.14	-35.35	11529.80	0.00	77.40	14.62	-18.75	108.58	-7.05	4.69	0.00	77.35	-28.02	-13.71	102.25	-0.13	5.27	0.00	72.94	272.75	-755.50	-33.31	-7.29	72.11	0.00	407.53	-57.43	-662.84	112.96	6.17	46.90	0.00	109.07	-4.78	-43.92	-29.42	43.56	3.36	0.00
91.94	-9.95	-82.01	-81.19	73.32	3.42	0.00	124.66	-7.79	33.74	-179.63	26.12	4.07	0.00	12.40	66.51	-9.81	-170.47	-5.69	6.74	0.00	-1.22	-56.82	-7.78	-23.79	17.77	7.42	0.00	121.91	-12.14	-13.05	-44.12	-47.00	5.92	0.00	117.36	-9.80	-41.43	-176.95	8.48	4.43	0.00	348.95	-143.59	-724.93	-173.21	-19.49	59.79	0.00	87.82	10.97	-19.84	68.73	-49.43	6.09	0.00	101.41	-8.33	-26.56	12.35	-19.71	4.37	0.00	86.68	-4.46	-18.64	128.93	19.68	3.76	0.00	-261.04	135.99	-353.03	-165.14	-35.36	11695.78	0.00	77.40	14.62	-18.73	108.87	-7.32	4.51	0.00	77.34	-28.05	-13.64	102.35	-0.19	5.50	0.00	73.11	272.77	-755.49	-33.30	-7.28	70.89	0.00	407.71	-57.37	-662.76	112.97	6.17	48.76	0.00	109.10	-4.76	-43.82	-29.40	43.55	3.02	0.00
92.07	-9.95	-81.95	-81.40	73.32	3.28	0.00	124.66	-7.80	33.74	-179.63	26.11	3.66	0.00	12.40	66.51	-9.80	-170.46	-5.69	6.69	0.00	-1.22	-56.82	-7.79	-23.75	17.81	7.22	0.00	121.95	-12.15	-13.06	-44.08	-46.99	6.12	0.00	117.39	-9.80	-41.35	-176.95	8.46	4.57	0.00	349.16	-143.52	-724.86	-173.21	-19.50	61.20	0.00	87.87	11.01	-19.70	68.52	-50.25	5.98	0.00	101.52	-8.30	-26.36	12.44	-19.96	4.27	0.00	86.74	-4.44	-18.51	129.16	19.30	3.68	0.00	-260.94	135.97	-353.09	-165.13	-35.38	11962.85	0.00	77.41	14.61	-18.71	109.22	-7.65	4.63	0.00	77.33	-28.07	-13.54	102.42	-0.27	5.55	0.00	73.29	272.81	-755.46	-33.29	-7.27	56.71	0.00	407.90	-57.29	-662.67	112.98	6.16	52.03	0.00	109.13	-4.74	-43.71	-29.40	43.53	3.05	0.00
92.17	-9.95	-81.89	-81.55	73.31	3.30	0.00	124.66	-7.81	33.74	-179.62	26.10	3.78	0.00	12.40	66.51	-9.79	-170.45	-5.71	6.76	0.00	-1.22	-56.82	-7.80	-23.71	17.85	7.22	0.00	121.98	-12.15	-13.06	-44.06	-46.96	5.96	0.00	117.46	-9.80	-41.25	-176.95	8.47	4.34	0.00	349.37	-143.44	-724.80	-173.20	-19.52	37.04	0.00	87.94	11.06	-19.54	68.22	-51.42	6.36	0.00	101.65	-8.28	-26.11	12.51	-19.99	4.15	0.00	86.81	-4.43	-18.35	129.42	18.89	3.55	0.00	-260.85	135.96	-353.15	-165.12	-35.39	12024.41	0.00	77.44	14.60	-18.69	109.62	-8.10	4.58	0.00	77.33	-28.09	-13.43	102.48	-0.40	5.16	0.00	73.46	272.86	-755.44	-33.28	-7.26	39.90	0.00	408.09	-57.21	-662.59	112.99	6.16	41.01	0.00	109.16	-4.72	-43.59	-29.41	43.50	3.32	0.00
92.24	-9.97	-81.81	-81.67	73.30	3.53	0.00	124.66	-7.82	33.73	-179.62	26.08	3.81	0.00	12.39	66.51	-9.78	-170.44	-5.72	6.82	0.00	-1.22	-56.83	-7.81	-23.66	17.90	7.25	0.00	122.01	-12.14	-13.06	-44.05	-46.92	5.84	0.00	117.54	-9.79	-41.15	-176.95	8.50	4.09	0.00	349.58	-143.35	-724.74	-173.20	-19.53	25.50	0.00	88.03	11.10	-19.33	67.87	-52.77	6.59	0.00	101.81	-8.29	-25.77	12.53	-19.68	4.21	0.00	86.91	-4.43	-18.15	129.73	18.46	3.50	0.00	-260.75	135.95	-353.20	-165.12	-35.40	11973.00	0.00	77.47	14.60	-18.67	110.09	-8.73	4.61	0.00	77.35	-28.13	-13.32	102.53	-0.55	5.33	0.00	73.63	272.93	-755.40	-33.28	-7.25	27.50	0.00	408.27	-57.12	-662.51	112.99	6.16	79.89	0.00	109.21	-4.71	-43.46	-29.46	43.49	3.42	0.00
92.31	-9.99	-81.73	-81.79	73.30	3.55	0.00	124.66	-7.84	33.73	-179.61	26.07	3.67	0.00	12.39	66.51	-9.77	-170.43	-5.74	6.97	0.00	-1.22	-56.83	-7.83	-23.60	17.95	7.15	0.00	122.01	-12.13	-13.06	-44.05	-46.86	5.84	0.00	117.62	-9.80	-41.04	-176.94	8.53	4.25	0.00	349.79	-143.25	-724.68	-173.19	-19.54	33.01	0.00	88.15	11.13	-19.04	67.60	-53.81	6.69	0.00	102.03	-8.31	-25.35	12.49	-19.12	4.29	0.00	87.06	-4.43	-17.90	130.10	18.02	4.03	0.00	-260.66	135.95	-353.25	-165.11	-35.42	11839.72	0.00	77.52	14.58	-18.64	110.78	-9.58	4.66	0.00	77.38	-28.19	-13.22	102.56	-0.66	5.70	0.00	73.79	273.00	-755.37	-33.27	-7.24	68.70	0.00	408.46	-57.02	-662.43	113.00	6.16	68.17	0.00	109.30	-4.72	-43.30	-29.51	43.52	3.28	0.00
92.42	-10.01	-81.63	-81.97	73.29	3.72	0.00	124.66	-7.85	33.72	-179.61	26.05	3.78	0.00	12.39	66.50	-9.76	-170.43	-5.76	6.96	0.00	-1.21	-56.83	-7.84	-23.54	18.00	7.04	0.00	121.99	-12.13	-13.06	-44.05	-46.78	5.93	0.00	117.70	-9.83	-40.92	-176.92	8.55	4.30	0.00	349.99	-143.14	-724.63	-173.19	-19.55	44.51	0.00	88.30	11.12	-18.70	67.47	-54.03	6.88	0.00	102.31	-8.34	-24.87	12.44	-18.50	4.46	0.00	87.26	-4.44	-17.59	130.51	17.56	3.75	0.00	-260.56	135.95	-353.29	-165.11	-35.43	11999.92	0.00	77.59	14.53	-18.59	111.86	-10.63	4.69	0.00	77.44	-28.30	-13.12	102.57	-0.60	5.76	0.00	73.95	273.08	-755.32	-33.26	-7.24	34.87	0.00	408.64	-56.91	-662.35	113.01	6.16	36.18	0.00	109.44	-4.73	-43.12	-29.58	43.58	3.19	0.00
92.59	-10.02	-81.51	-82.25	73.29	3.44	0.00	124.66	-7.87	33.72	-179.60	26.02	3.83	0.00	12.39	66.50	-9.75	-170.42	-5.79	6.67	0.00	-1.21	-56.84	-7.85	-23.47	18.06	7.02	0.00	121.97	-12.15	-13.05	-44.04	-46.69	5.92	0.00	117.80	-9.89	-40.78	-176.89	8.56	4.02	0.00	350.18	-143.02	-724.57	-173.18	-19.57	53.02	0.00	88.46	11.06	-18.37	67.43	-53.36	6.59	0.00	102.66	-8.39	-24.35	12.44	-17.98	4.31	0.00	87.51	-4.47	-17.25	130.89	17.06	3.47	0.00	-260.47	135.96	-353.33	-165.10	-35.44	12004.46	0.00	77.70	14.44	-18.51	113.48	-11.77	4.94	0.00	77.52	-28.45	-13.03	102.57	-0.27	5.33	0.00	74.11	273.17	-755.28	-33.25	-7.23	29.04	0.00	408.81	-56.79	-662.28	113.02	6.16	70.44	0.00	109.60	-4.75	-42.93	-29.65	43.66	3.34	0.00
92.80	-10.04	-81.38	-82.62	73.30	3.06	0.00	124.65	-7.88	33.71	-179.59	26.00	3.65	0.00	12.38	66.49	-9.73	-170.42	-5.82	6.61	0.00	-1.21	-56.85	-7.86	-23.40	18.11	7.12	0.00	121.95	-12.17	-13.03	-44.00	-46.59	5.87	0.00	117.93	-9.95	-40.61	-176.86	8.51	4.22	0.00	350.37	-142.91	-724.52	-173.18	-19.58	43.54	0.00	88.62	10.97	-18.12	67.28	-52.31	6.03	0.00	103.04	-8.45	-23.80	12.55	-17.51	4.22	0.00	87.81	-4.51	-16.88	131.24	16.43	3.94	0.00	-260.38	135.97	-353.36	-165.10	-35.46	11894.72	0.00	77.85	14.31	-18.40	115.64	-12.85	4.82	0.00	77.66	-28.63	-12.91	102.57	0.35	5.11	0.00	74.26	273.26	-755.23	-33.25	-7.23	67.35	0.00	408.98	-56.70	-662.21	113.02	6.17	47.04	0.00	109.76	-4.77	-42.73	-29.71	43.75	3.22	0.00
93.04	-10.07	-81.24	-83.02	73.32	3.23	0.00	124.65	-7.90	33.71	-179.58	25.98	3.51	0.00	12.38	66.49	-9.71	-170.42	-5.85	6.74	0.00	-1.21	-56.85	-7.88	-23.33	18.17	7.23	0.00	121.95	-12.17	-13.01	-43.93	-46.49	6.04	0.00	118.08	-9.98	-40.43	-176.82	8.41	4.19	0.00	350.56	-142.78	-724.48	-173.18	-19.59	75.37	0.00	88.78	10.88	-17.97	66.78	-51.64	6.31	0.00	103.43	-8.52	-23.19	12.69	-16.91	4.54	0.00	88.14	-4.56	-16.48	131.59	15.56	3.79	0.00	-260.30	135.98	-353.39	-165.10	-35.47	12175.72	0.00	78.05	14.16	-18.25	118.10	-13.72	4.90	0.00	77.83	-28.84	-12.77	102.61	1.11	5.31	0.00	74.41	273.36	-755.18	-33.24	-7.22	45.37	0.00	409.14	-56.61	-662.15	113.02	6.17	59.62	0.00	109.90	-4.78	-42.52	-29.77	43.84	3.10	0.00
93.27	-10.13	-81.08	-83.44	73.35	3.16	0.00	124.65	-7.91	33.70	-179.58	25.96	3.82	0.00	12.38	66.48	-9.70	-170.42	-5.88	6.70	0.00	-1.20	-56.86	-7.89	-23.25	18.23	7.07	0.00	121.95	-12.15	-12.98	-43.86	-46.40	5.99	0.00	118.22	-9.98	-40.23	-176.77	8.28	3.83	0.00	350.73	-142.66	-724.43	-173.17	-19.60	62.66	0.00	88.91	10.80	-17.90	65.82	-51.84	6.68	0.00	103.83	-8.59	-22.52	12.74	-16.03	4.55	0.00	88.47	-4.61	-16.05	132.05	14.48	3.79	0.00	-260.21	135.99	-353.41	-165.10	-35.48	12793.22	0.00	78.29	14.01	-18.11	120.53	-14.33	5.25	0.00	78.05	-29.06	-12.61	102.69	1.80	5.09	0.00	74.55	273.46	-755.12	-33.23	-7.22	53.75	0.00	409.29	-56.46	-662.08	113.03	6.17	50.81	0.00	110.03	-4.78	-42.30	-29.82	43.93	3.10	0.00
93.50	-10.20	-80.91	-83.89	73.39	2.97	0.00	124.65	-7.93	33.70	-179.57	25.93	4.07	0.00	12.38	66.48	-9.68	-170.43	-5.91	6.75	0.00	-1.20	-56.87	-7.90	-23.18	18.28	7.07	0.00	121.93	-12.14	-12.96	-43.80	-46.32	5.86	0.00	118.35	-9.97	-40.03	-176.73	8.11	4.14	0.00	350.90	-142.54	-724.39	-173.17	-19.61	44.41	0.00	89.03	10.76	-17.87	64.39	-52.82	6.83	0.00	104.23	-8.66	-21.84	12.57	-14.93	4.44	0.00	88.82	-4.65	-15.60	132.69	13.33	4.02	0.00	-260.13	136.00	-353.44	-165.10	-35.49	13487.49	0.00	78.52	13.88	-18.00	122.63	-14.69	5.02	0.00	78.28	-29.30	-12.44	102.84	2.19	4.99	0.00	74.68	273.56	-755.07	-33.22	-7.21	48.11	0.00	409.45	-56.26	-661.99	113.06	6.17	48.51	0.00	110.16	-4.78	-42.07	-29.86	44.04	3.07	0.00
93.75	-10.25	-80.75	-84.38	73.44	3.01	0.00	124.65	-7.94	33.69	-179.56	25.91	3.89	0.00	12.37	66.47	-9.66	-170.43	-5.95	6.80	0.00	-1.20	-56.87	-7.91	-23.11	18.34	7.38	0.00	121.92	-12.13	-12.94	-43.74	-46.24	5.87	0.00	118.47	-9.97	-39.82	-176.71	7.92	4.27	0.00	351.05	-142.43	-724.35	-173.17	-19.62	47.58	0.00	89.13	10.75	-17.84	62.64	-54.08	6.74	0.00	104.64	-8.72	-21.20	12.11	-13.75	4.33	0.00	89.18	-4.67	-15.14	133.49	12.28	3.96	0.00	-260.06	136.02	-353.46	-165.09	-35.50	14185.17	0.00	78.71	13.76	-17.92	124.28	-14.87	4.87	0.00	78.51	-29.53	-12.26	103.03	2.18	5.19	0.00	74.81	273.65	-755.02	-33.22	-7.21	63.82	0.00	409.59	-56.09	-661.91	113.07	6.18	73.61	0.00	110.30	-4.79	-41.85	-29.90	44.15	3.28	0.00
94.05	-10.29	-80.60	-84.93	73.48	3.14	0.00	124.64	-7.96	33.68	-179.55	25.89	4.21	0.00	12.37	66.46	-9.64	-170.44	-5.98	6.83	0.00	-1.19	-56.88	-7.92	-23.04	18.39	7.37	0.00	121.92	-12.15	-12.92	-43.70	-46.17	5.94	0.00	118.60	-9.99	-39.60	-176.72	7.66	4.15	0.00	351.20	-142.32	-724.31	-173.16	-19.63	42.80	0.00	89.21	10.75	-17.80	60.76	-55.14	6.56	0.00	105.02	-8.80	-20.64	11.44	-12.60	4.19	0.00	89.52	-4.68	-14.71	134.38	11.42	4.26	0.00	-259.99	136.03	-353.47	-165.09	-35.51	14814.14	0.00	78.87	13.67	-17.87	125.53	-14.96	5.17	0.00	78.73	-29.76	-12.07	103.23	1.85	5.26	0.00	74.93	273.74	-754.98	-33.21	-7.21	54.92	0.00	409.72	-56.08	-661.89	113.06	6.18	67.44	0.00	110.44	-4.80	-41.66	-29.92	44.26	3.11	0.00
94.35	-10.31	-80.48	-85.47	73.52	3.42	0.00	124.64	-7.97	33.68	-179.55	25.87	4.22	0.00	12.37	66.46	-9.63	-170.44	-6.01	6.98	0.00	-1.19	-56.89	-7.93	-22.97	18.44	7.16	0.00	121.94	-12.17	-12.90	-43.65	-46.09	5.94	0.00	118.75	-10.01	-39.36	-176.74	7.33	4.49	0.00	351.34	-142.22	-724.28	-173.16	-19.64	53.91	0.00	89.28	10.75	-17.76	58.91	-55.84	6.84	0.00	105.35	-8.91	-20.11	10.72	-11.35	4.38	0.00	89.81	-4.67	-14.31	135.22	10.64	4.45	0.00	-259.92	136.04	-353.49	-165.09	-35.52	15346.33	0.00	79.00	13.60	-17.83	126.52	-15.04	5.53	0.00	78.92	-29.95	-11.90	103.40	1.38	5.14	0.00	75.04	273.82	-754.93	-33.21	-7.20	64.66	0.00	409.82	-56.17	-661.89	113.03	6.19	60.68	0.00	110.57	-4.82	-41.48	-29.93	44.36	3.00	0.00
94.62	-10.33	-80.37	-85.93	73.56	3.42	0.00	124.64	-7.99	33.67	-179.54	25.85	3.83	0.00	12.37	66.45	-9.61	-170.45	-6.04	6.68	0.00	-1.18	-56.90	-7.94	-22.91	18.48	6.98	0.00	121.97	-12.18	-12.87	-43.59	-46.01	5.88	0.00	118.89	-10.00	-39.15	-176.73	6.99	4.38	0.00	351.46	-142.14	-724.25	-173.16	-19.64	30.35	0.00	89.34	10.75	-17.74	57.11	-56.36	6.83	0.00	105.59	-9.07	-19.56	10.09	-9.83	4.49	0.00	90.01	-4.64	-13.93	135.96	9.68	4.40	0.00	-259.86	136.05	-353.50	-165.09	-35.53	15928.87	0.00	79.12	13.56	-17.79	127.31	-15.11	5.32	0.00	79.07	-30.10	-11.74	103.52	0.96	5.19	0.00	75.13	273.89	-754.89	-33.20	-7.20	44.48	0.00	409.93	-56.14	-661.86	113.03	6.19	82.95	0.00	110.67	-4.84	-41.33	-29.93	44.43	3.18	0.00
94.81	-10.38	-80.27	-86.27	73.61	3.44	0.00	124.64	-8.00	33.67	-179.54	25.83	4.13	0.00	12.36	66.44	-9.60	-170.46	-6.06	6.40	0.00	-1.18	-56.90	-7.95	-22.86	18.52	6.94	0.00	121.99	-12.17	-12.83	-43.51	-45.94	5.99	0.00	119.01	-9.97	-38.97	-176.68	6.74	3.86	0.00	351.57	-142.07	-724.22	-173.16	-19.65	52.52	0.00	89.38	10.73	-17.72	55.34	-56.94	6.75	0.00	105.74	-9.24	-18.97	9.62	-7.99	4.38	0.00	90.11	-4.58	-13.56	136.60	8.40	4.45	0.00	-259.81	136.05	-353.52	-165.09	-35.53	16453.55	0.00	79.22	13.54	-17.76	127.94	-15.20	4.94	0.00	79.17	-30.23	-11.61	103.59	0.69	5.52	0.00	75.22	273.95	-754.86	-33.20	-7.20	45.60	0.00	410.05	-55.84	-661.75	113.07	6.19	70.87	0.00	110.76	-4.85	-41.19	-29.92	44.47	3.05	0.00
94.91	-10.44	-80.19	-86.50	73.66	3.60	0.00	124.63	-8.01	33.66	-179.54	25.81	4.00	0.00	12.36	66.44	-9.58	-170.46	-6.09	6.86	0.00	-1.18	-56.91	-7.95	-22.81	18.55	7.07	0.00	121.99	-12.16	-12.78	-43.43	-45.89	6.01	0.00	119.11	-9.93	-38.86	-176.61	6.65	4.15	0.00	351.67	-142.01	-724.19	-173.16	-19.66	64.93	0.00	89.39	10.72	-17.70	53.65	-57.63	7.12	0.00	105.80	-9.38	-18.41	9.27	-6.05	4.68	0.00	90.15	-4.50	-13.19	137.16	6.90	4.45	0.00	-259.76	136.05	-353.53	-165.09	-35.54	16751.05	0.00	79.30	13.52	-17.74	128.40	-15.30	5.45	0.00	79.22	-30.33	-11.52	103.61	0.56	5.36	0.00	75.30	273.99	-754.84	-33.19	-7.20	40.81	0.00	410.16	-55.48	-661.62	113.14	6.19	81.38	0.00	110.84	-4.85	-41.08	-29.90	44.49	3.16	0.00
94.98	-10.49	-80.12	-86.70	73.70	3.24	0.00	124.63	-8.02	33.66	-179.53	25.80	3.66	0.00	12.36	66.43	-9.57	-170.47	-6.11	6.99	0.00	-1.18	-56.91	-7.96	-22.77	18.58	6.84	0.00	121.97	-12.16	-12.75	-43.38	-45.88	6.03	0.00	119.19	-9.91	-38.78	-176.55	6.70	4.50	0.00	351.75	-141.97	-724.17	-173.15	-19.66	42.19	0.00	89.38	10.71	-17.67	52.21	-58.30	7.07	0.00	105.83	-9.45	-17.99	8.94	-4.38	5.06	0.00	90.18	-4.41	-12.85	137.65	5.53	4.81	0.00	-259.72	136.05	-353.54	-165.08	-35.55	17013.78	0.00	79.35	13.51	-17.73	128.69	-15.40	5.94	0.00	79.24	-30.42	-11.46	103.62	0.50	5.35	0.00	75.36	274.02	-754.82	-33.19	-7.19	39.77	0.00	410.23	-55.46	-661.59	113.14	6.19	75.63	0.00	110.92	-4.84	-40.98	-29.87	44.49	3.38	0.00
95.06	-10.49	-80.08	-86.92	73.70	2.93	0.00	124.63	-8.02	33.66	-179.53	25.79	3.84	0.00	12.36	66.43	-9.56	-170.47	-6.12	6.58	0.00	-1.17	-56.92	-7.96	-22.74	18.60	6.84	0.00	121.95	-12.18	-12.73	-43.36	-45.88	6.13	0.00	119.25	-9.93	-38.73	-176.54	6.79	4.22	0.00	351.82	-141.94	-724.15	-173.15	-19.67	41.79	0.00	89.38	10.71	-17.64	51.18	-58.80	6.93	0.00	105.84	-9.45	-17.80	8.55	-3.21	4.81	0.00	90.24	-4.34	-12.58	138.05	4.64	4.91	0.00	-259.68	136.04	-353.55	-165.08	-35.55	16931.02	0.00	79.38	13.50	-17.73	128.88	-15.50	5.63	0.00	79.26	-30.50	-11.42	103.63	0.47	5.38	0.00	75.41	274.03	-754.81	-33.19	-7.19	47.80	0.00	410.26	-55.86	-661.70	113.06	6.19	71.67	0.00	110.99	-4.84	-40.92	-29.83	44.48	3.08	0.00
95.15	-10.46	-80.06	-87.12	73.69	3.18	0.00	124.63	-8.03	33.66	-179.54	25.78	3.74	0.00	12.36	66.43	-9.56	-170.48	-6.14	6.65	0.00	-1.17	-56.92	-7.96	-22.72	18.62	7.21	0.00	121.93	-12.22	-12.71	-43.36	-45.87	6.06	0.00	119.29	-9.96	-38.70	-176.59	6.81	4.18	0.00	351.88	-141.93	-724.13	-173.15	-19.67	57.31	0.00	89.39	10.70	-17.62	50.55	-59.13	7.10	0.00	105.86	-9.41	-17.80	8.11	-2.55	4.63	0.00	90.33	-4.28	-12.37	138.35	4.35	4.58	0.00	-259.66	136.02	-353.57	-165.08	-35.55	16463.62	0.00	79.40	13.49	-17.74	129.05	-15.59	5.54	0.00	79.28	-30.57	-11.37	103.63	0.45	4.97	0.00	75.45	274.03	-754.80	-33.18	-7.19	49.54	0.00	410.28	-56.26	-661.82	112.98	6.19	91.81	0.00	111.04	-4.85	-40.88	-29.78	44.46	3.11	0.00
